Year,Month,Lat,Lon,Individual count,Sex,Life stage,Identification verification status,Dataset name,Country,State/Province
2010,6,54.11166667,-4.753333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,54.404,-4.446,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2011,6,54.63316667,-4.333166667,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,54.175,-4.741,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50.342432,-5.699382,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,50.034,-5.674,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,50.034,-5.674,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2000,6,50.19859695,-5.574612617,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2002,6,50.035744,-5.671863,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.2783,-4.82,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,54.2,-4.75,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,54.184722,-4.870278,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2011,6,54.09725,-4.77975,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50,-5.089,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.20136667,-4.725133333,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,50.140134,-5.052331,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,54.231975,-4.709956,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,56.54917,-6.706317,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2009,6,57.05611701,-5.889563167,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2008,6,56.44968,-7.038383,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2010,6,54.21901667,-4.715383333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,50.025,-5.085,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.1637365,-5.664863876,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,55.666944,-5.116667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2007,6,56.986614,-6.691534,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,54.296,-4.293,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2004,6,50.592619,-4.889938,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2008,6,54.16055,-4.799983333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2003,6,50.013,-5.741,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,56.636111,-6.764722,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,58.73,-2.983,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.04381909,-5.052138221,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2011,6,54.088319,-4.76841,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,6,56.4544,-6.9616,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,56.39561,-7.048366,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2009,6,50.07960404,-5.707377635,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,6,54.166,-4.45817,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.10019219,-5.418005248,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,58.26127,-6.13846,2,,Adult,Accepted,"Vertebrates (except birds, INNS and restricted records), Outer Hebrides",United Kingdom,Scotland
2006,6,56.58642,-6.556334,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1989,6,50.3125,-4.078888889,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,54.059425,-4.723041667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,6,57.6419,-6.216,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1989,6,50.20083333,-3.765555556,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.03668889,-4.809266667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.034,-5.674,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.09077517,-5.522226719,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1991,6,54.25,-4.79,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,56.43718,-6.90145,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1988,6,50.35638889,-4.136944444,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,6,50.02164078,-5.259835243,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2001,6,50.12613297,-5.704965591,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.25825278,-4.654405556,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,54.325,-5.491111111,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Northern Ireland
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.12201348,-5.703658993,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,54.783579,-4.767083,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,6,50.0303,-5.6637,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2000,6,50.14379501,-5.069344521,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,56.42772,-6.876,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2006,6,57.0773,-6.6423,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,,,13,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1988,6,55.697222,-5.357778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,54.054,-4.623,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,51.94,-7.68,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,54.311,-4.719,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1996,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,56.41417,-6.946167,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2002,6,50.035744,-5.671863,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.067625,-4.805591667,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,54.319,-4.72,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2003,6,50.068568,-5.298332,20,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,53.9538,-5.0178,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2012,6,50.1634713,-5.673248027,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2015,6,56.68772809,-5.560283661,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,54.08916667,-4.775277778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1998,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,54.201,-4.726,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1993,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1993,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1990,6,54.3075,-4.859166667,100,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,54.039,-4.718,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,56.982666,-6.770684,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,50.30194444,-4.1625,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.06166637,-5.562024155,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,56.483693,-6.865825,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,54.13861111,-4.770833333,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,56.5487,-6.81,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,54.08466667,-4.596333333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,50.0049803,-5.158561872,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,50.06762289,-5.716238348,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1993,6,54.20833333,-5.475,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Northern Ireland
1992,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,54.06583333,-4.811944444,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1989,6,54.0475,-4.826111111,25,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,54.21245,-4.722016667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1989,6,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2002,6,50.313737,-5.764864,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1987,6,50.119444,-4.091389,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,54.067297,-4.711683,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2004,6,50.288334,-5.372221,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,54.18444444,-4.728055556,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50.27254,-5.804679,25,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,50.224308,-5.804172,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.06166637,-5.562024155,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,54.225,-4.716,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,6,57.00525,-5.712,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,50.034,-5.674,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,50.144883,-5.698802,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,6,50.0677,-5.7393,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1998,6,50.12398529,-5.715989113,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,56.430833,-6.3475,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1998,6,50.12398529,-5.715989113,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.22813333,-4.69985,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,56.40118,-7.01615,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2001,6,49.985,-5.333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,54.13372685,-4.7775,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2002,6,50.035744,-5.671863,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,56.849,-5.725,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2013,6,56.60435102,-6.530647241,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1987,6,50.76333333,0.027777778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,54.06246,-4.71884,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2016,6,54.2662,-4.77338,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1999,6,50.02183533,-5.674579144,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1992,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,56.41575,-6.936917,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2007,6,54.22472222,-4.705833333,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1989,6,53.653889,-3.098611,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,6,50.26638889,-5.297777778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2003,6,50.216313,-5.476785,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2000,6,49.835206,-5.578398,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,6,,,50,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1990,6,54.23,-4.700277778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.179918,-4.745536,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,50.32601883,-4.187680475,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2010,6,54.238,-4.759216667,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2016,6,54.31973,-4.64344,10,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2011,6,54.22466667,-4.692666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1997,6,50.19764328,-3.724754333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,54.21703704,-4.683425926,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,56.6164,-6.769933,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.084,-4.783,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.180647,-4.727061,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.08222811,-5.536981219,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2004,6,55.86986,-4.900118,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2011,6,54.05408333,-4.787216667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2011,6,54.18,-4.735166667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,,,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2015,6,57.0711,-6.416,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2010,6,56.363,-6.151,7,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2011,6,56.65363,-6.575,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,54.0872,-4.7772,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50.276133,-5.804966,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,50.074128,-5.711839,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2003,6,49.845,-2.7831,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2005,6,57.0075,-5.691,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1993,6,,,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,,,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2012,6,50.12632288,-5.709590661,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,57.041,-6.458,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,54.075405,-4.735665,30,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,54.43333333,-4.416666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,54.053,-4.624,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,54.036125,-4.798777778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1989,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,50.035,-5.657,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2007,6,54.19475,-4.7502,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,54.030275,-4.843680556,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,50.181021,-4.972185,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.034,-5.674,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,54.04055556,-4.733888889,20,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2013,6,56.572671,-6.726105,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,50.032,-5.677,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.08618333,-4.768883333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1999,6,50.03084946,-5.673876286,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2006,6,54.180647,-4.727061,6,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2006,6,54.06634,-4.79798,,,,Unconfirmed,Isle of Man wildlife records from 01/01/2000 to 13/02/2017,United Kingdom,Isle of Man
2012,6,54.22711111,-4.701138889,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2009,6,50.032,-5.677,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2001,6,49.96666667,-5.2,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.169267,-4.758496,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,55.23,-7.98,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2011,6,54.23491667,-4.700916667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1997,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2009,6,50.097773,-5.397162,12,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2012,6,50.019866,-5.640106,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,54.228,-4.694666667,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2007,6,57.046951,-7.294576,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
1990,6,50.294274,-3.635702,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2001,6,49.835206,-5.578398,5,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.24030556,-4.695055556,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2005,6,56.901931,-6.115685,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2009,6,54.084,-4.603,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2013,6,57.91922428,-5.25970459,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2006,6,49.76848357,-7.5517222,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1990,6,54.08916667,-4.767777778,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2008,6,54.24409444,-4.667191667,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2001,6,50.27254,-5.804679,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,50.03574438,-5.671863332,4,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.034,-5.674,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.23022222,-4.69475,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2010,6,50.034,-5.674,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1996,6,50.21944444,-3.670277778,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2009,6,56.56142,-6.619883,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2007,6,54.16192222,-4.803533333,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2006,6,54.068,-4.73333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1990,6,54.23,-4.708055556,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
2004,6,54.06634,-4.79798,,,,Unconfirmed,Isle of Man wildlife records from 01/01/2000 to 13/02/2017,United Kingdom,Isle of Man
1990,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1994,6,50.12266667,-5.0408,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
1989,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2008,6,56.44246,-7.021983,,,,Accepted,Visual sightings data set 2003-2017,United Kingdom,Scotland
2001,6,50.227583,-5.804004,8,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2005,6,49.95,-2.05,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
2004,6,50.06715,-5.0457,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2008,6,54.22651667,-4.691233333,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1988,6,50.00920105,-5.12358284,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2013,6,56.49698,-6.721366,3,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Scotland
2007,6,54.11056667,-4.8757,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,Isle of Man
1995,6,,,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,,
1989,6,50.07583333,-5.354722222,1,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
2010,6,50.03390497,-5.67311983,2,,,Unconfirmed,UK Basking Shark sightings from 1987 to 2016,United Kingdom,England
